house_id,area_id,full_address,city,address,street_prefix,street_name,building,area_name,house_year
8102886,2281050,г Москва ул Казакова д.8А,Москва,ул Казакова д.8А,ул,Казакова ,д.8А,муниципальный округ Басманный,1917
7622000,2281050,г Москва ул Красносельская Нижн. д.34/16,Москва,ул Красносельская Нижн. д.34/16,ул,Красносельская Нижн. ,д.34/16,муниципальный округ Басманный,1878
7622001,2281050,г Москва ул Красносельская Нижн. д.43,Москва,ул Красносельская Нижн. д.43,ул,Красносельская Нижн. ,д.43,муниципальный округ Басманный,1977
7622003,2281050,г Москва ул Красносельская Нижн. д.44,Москва,ул Красносельская Нижн. д.44,ул,Красносельская Нижн. ,д.44,муниципальный округ Басманный,1974
7622005,2281050,г Москва ул Красносельская Нижн. д.45/17,Москва,ул Красносельская Нижн. д.45/17,ул,Красносельская Нижн. ,д.45/17,муниципальный округ Басманный,1964
8103670,2281050,г Москва ул Ладожская д.10/12 строение 1,Москва,ул Ладожская д.10/12 строение 1,ул,Ладожская ,д.10/12 строение 1,муниципальный округ Басманный,1986
8103674,2281050,г Москва ул Ладожская д.13 строение 1,Москва,ул Ладожская д.13 строение 1,ул,Ладожская ,д.13 строение 1,муниципальный округ Басманный,1974
8103677,2281050,г Москва ул Ладожская д.15 строение 1,Москва,ул Ладожская д.15 строение 1,ул,Ладожская ,д.15 строение 1,муниципальный округ Басманный,1974
7622007,2281050,г Москва ул Ладожская д.2/37,Москва,ул Ладожская д.2/37,ул,Ладожская ,д.2/37,муниципальный округ Басманный,1961
8103685,2281050,г Москва ул Ладожская д.7,Москва,ул Ладожская д.7,ул,Ладожская ,д.7,муниципальный округ Басманный,1917
8103690,2281050,г Москва ул Ладожская д.7А,Москва,ул Ладожская д.7А,ул,Ладожская ,д.7А,муниципальный округ Басманный,1917
7622008,2281050,г Москва ул Ладожская д.8,Москва,ул Ладожская д.8,ул,Ладожская ,д.8,муниципальный округ Басманный,1996
8103776,2281050,г Москва ул Макаренко д.2/21 строение 1,Москва,ул Макаренко д.2/21 строение 1,ул,Макаренко ,д.2/21 строение 1,муниципальный округ Басманный,1810
8103780,2281050,г Москва ул Макаренко д.2/21 строение 2,Москва,ул Макаренко д.2/21 строение 2,ул,Макаренко ,д.2/21 строение 2,муниципальный округ Басманный,1905
8103786,2281050,г Москва ул Макаренко д.2/21 строение 3,Москва,ул Макаренко д.2/21 строение 3,ул,Макаренко ,д.2/21 строение 3,муниципальный округ Басманный,1905
8057195,2281050,г Москва ул Макаренко д.3 строение 2,Москва,ул Макаренко д.3 строение 2,ул,Макаренко ,д.3 строение 2,муниципальный округ Басманный,1917
8103788,2281050,г Москва ул Макаренко д.4 строение 2,Москва,ул Макаренко д.4 строение 2,ул,Макаренко ,д.4 строение 2,муниципальный округ Басманный,1904
8103791,2281050,г Москва ул Макаренко д.5 строение 1А,Москва,ул Макаренко д.5 строение 1А,ул,Макаренко ,д.5 строение 1А,муниципальный округ Басманный,1917
8103796,2281050,г Москва ул Макаренко д.8,Москва,ул Макаренко д.8,ул,Макаренко ,д.8,муниципальный округ Басманный,1926
8090046,2281050,г Москва ул Макаренко д.9 строение 1,Москва,ул Макаренко д.9 строение 1,ул,Макаренко ,д.9 строение 1,муниципальный округ Басманный,1917
8103802,2281050,г Москва ул Макаренко д.9 строение 2,Москва,ул Макаренко д.9 строение 2,ул,Макаренко ,д.9 строение 2,муниципальный округ Басманный,1956
8103809,2281050,г Москва ул Маросейка д.10/1 строение 1,Москва,ул Маросейка д.10/1 строение 1,ул,Маросейка ,д.10/1 строение 1,муниципальный округ Басманный,1880
8103846,2281050,г Москва ул Маросейка д.10/1 строение 3,Москва,ул Маросейка д.10/1 строение 3,ул,Маросейка ,д.10/1 строение 3,муниципальный округ Басманный,1930
8103849,2281050,г Москва ул Маросейка д.13 строение 1,Москва,ул Маросейка д.13 строение 1,ул,Маросейка ,д.13 строение 1,муниципальный округ Басманный,1890
8103853,2281050,г Москва ул Маросейка д.13 строение 2,Москва,ул Маросейка д.13 строение 2,ул,Маросейка ,д.13 строение 2,муниципальный округ Басманный,1893
8103858,2281050,г Москва ул Маросейка д.13 строение 3,Москва,ул Маросейка д.13 строение 3,ул,Маросейка ,д.13 строение 3,муниципальный округ Басманный,1870
8103861,2281050,г Москва ул Маросейка д.6/8 строение 1,Москва,ул Маросейка д.6/8 строение 1,ул,Маросейка ,д.6/8 строение 1,муниципальный округ Басманный,1830
8090092,2281050,г Москва ул Маросейка д.9/2 строение 1,Москва,ул Маросейка д.9/2 строение 1,ул,Маросейка ,д.9/2 строение 1,муниципальный округ Басманный,1890
8090097,2281050,г Москва ул Маросейка д.9/2 строение 7,Москва,ул Маросейка д.9/2 строение 7,ул,Маросейка ,д.9/2 строение 7,муниципальный округ Басманный,1890
8090100,2281050,г Москва ул Маросейка д.9/2 строение 8,Москва,ул Маросейка д.9/2 строение 8,ул,Маросейка ,д.9/2 строение 8,муниципальный округ Басманный,1890
7935945,2281050,г Москва ул Машкова д.1,Москва,ул Машкова д.1,ул,Машкова ,д.1,муниципальный округ Басманный,2002
8103868,2281050,г Москва ул Машкова д.10 строение 1,Москва,ул Машкова д.10 строение 1,ул,Машкова ,д.10 строение 1,муниципальный округ Басманный,1897
8103874,2281050,г Москва ул Машкова д.10 строение 2,Москва,ул Машкова д.10 строение 2,ул,Машкова ,д.10 строение 2,муниципальный округ Басманный,1907
8090169,2281050,г Москва ул Машкова д.11 строение 1,Москва,ул Машкова д.11 строение 1,ул,Машкова ,д.11 строение 1,муниципальный округ Басманный,1885
8103881,2281050,г Москва ул Машкова д.14,Москва,ул Машкова д.14,ул,Машкова ,д.14,муниципальный округ Басманный,1913
8103883,2281050,г Москва ул Машкова д.16,Москва,ул Машкова д.16,ул,Машкова ,д.16,муниципальный округ Басманный,1911
8090187,2281050,г Москва ул Машкова д.17,Москва,ул Машкова д.17,ул,Машкова ,д.17,муниципальный округ Басманный,1917
8103888,2281050,г Москва ул Машкова д.18 строение 1,Москва,ул Машкова д.18 строение 1,ул,Машкова ,д.18 строение 1,муниципальный округ Басманный,1917
8103891,2281050,г Москва ул Машкова д.2/13 строение 1,Москва,ул Машкова д.2/13 строение 1,ул,Машкова ,д.2/13 строение 1,муниципальный округ Басманный,1927
8090188,2281050,г Москва ул Машкова д.21,Москва,ул Машкова д.21,ул,Машкова ,д.21,муниципальный округ Басманный,1917
8090190,2281050,г Москва ул Машкова д.22,Москва,ул Машкова д.22,ул,Машкова ,д.22,муниципальный округ Басманный,1890
8090191,2281050,г Москва ул Машкова д.24,Москва,ул Машкова д.24,ул,Машкова ,д.24,муниципальный округ Басманный,1904
8090195,2281050,г Москва ул Машкова д.26 строение 1,Москва,ул Машкова д.26 строение 1,ул,Машкова ,д.26 строение 1,муниципальный округ Басманный,1900
8090197,2281050,г Москва ул Машкова д.26 строение 2,Москва,ул Машкова д.26 строение 2,ул,Машкова ,д.26 строение 2,муниципальный округ Басманный,1905
8090193,2281050,г Москва ул Машкова д.28/20 строение 2,Москва,ул Машкова д.28/20 строение 2,ул,Машкова ,д.28/20 строение 2,муниципальный округ Басманный,1910
8090158,2281050,г Москва ул Машкова д.9,Москва,ул Машкова д.9,ул,Машкова ,д.9,муниципальный округ Басманный,1996
8147577,2281050,г Москва ул Мясницкая д.24/7 строение 1,Москва,ул Мясницкая д.24/7 строение 1,ул,Мясницкая ,д.24/7 строение 1,муниципальный округ Басманный,1906
8103906,2281050,г Москва ул Мясницкая д.24/7 строение 2,Москва,ул Мясницкая д.24/7 строение 2,ул,Мясницкая ,д.24/7 строение 2,муниципальный округ Басманный,1892
8103909,2281050,г Москва ул Мясницкая д.30 строение 3,Москва,ул Мясницкая д.30 строение 3,ул,Мясницкая ,д.30 строение 3,муниципальный округ Басманный,1876
8103917,2281050,г Москва ул Мясницкая д.30/1 строение 1,Москва,ул Мясницкая д.30/1 строение 1,ул,Мясницкая ,д.30/1 строение 1,муниципальный округ Басманный,1876
8103928,2281050,г Москва ул Мясницкая д.30/1 строение 2,Москва,ул Мясницкая д.30/1 строение 2,ул,Мясницкая ,д.30/1 строение 2,муниципальный округ Басманный,1876
8103942,2281050,г Москва ул Мясницкая д.40А,Москва,ул Мясницкая д.40А,ул,Мясницкая ,д.40А,муниципальный округ Басманный,1949
8090151,2281050,г Москва ул Мясницкая д.44 строение 3,Москва,ул Мясницкая д.44 строение 3,ул,Мясницкая ,д.44 строение 3,муниципальный округ Басманный,1917
8103948,2281050,г Москва ул Новая Дорога д.1,Москва,ул Новая Дорога д.1,ул,Новая Дорога ,д.1,муниципальный округ Басманный,1975
8103977,2281050,г Москва ул Новая Дорога д.17 кор.2,Москва,ул Новая Дорога д.17 кор.2,ул,Новая Дорога ,д.17 кор.2,муниципальный округ Басманный,1964
8103983,2281050,г Москва ул Новая Дорога д.3,Москва,ул Новая Дорога д.3,ул,Новая Дорога ,д.3,муниципальный округ Басманный,1967
8103988,2281050,г Москва ул Новая Дорога д.5,Москва,ул Новая Дорога д.5,ул,Новая Дорога ,д.5,муниципальный округ Басманный,1966
8103993,2281050,г Москва ул Новорязанская д.22/14,Москва,ул Новорязанская д.22/14,ул,Новорязанская ,д.22/14,муниципальный округ Басманный,1917
7622015,2281050,г Москва ул Новорязанская д.25 строение 1,Москва,ул Новорязанская д.25 строение 1,ул,Новорязанская ,д.25 строение 1,муниципальный округ Басманный,1910
8103999,2281050,г Москва ул Новорязанская д.30,Москва,ул Новорязанская д.30,ул,Новорязанская ,д.30,муниципальный округ Басманный,1937
8248304,2281050,г Москва ул Новорязанская д.30а,Москва,ул Новорязанская д.30а,ул,Новорязанская ,д.30а,муниципальный округ Басманный,2001
7622017,2281050,г Москва ул Новорязанская д.31/7 строение 5,Москва,ул Новорязанская д.31/7 строение 5,ул,Новорязанская ,д.31/7 строение 5,муниципальный округ Басманный,1932
7622018,2281050,г Москва ул Новорязанская д.31/7 строение 6,Москва,ул Новорязанская д.31/7 строение 6,ул,Новорязанская ,д.31/7 строение 6,муниципальный округ Басманный,1933
8104003,2281050,г Москва ул Новорязанская д.32,Москва,ул Новорязанская д.32,ул,Новорязанская ,д.32,муниципальный округ Басманный,1963
8104007,2281050,г Москва ул Новорязанская д.36,Москва,ул Новорязанская д.36,ул,Новорязанская ,д.36,муниципальный округ Басманный,1941
8104013,2281050,г Москва ул Новорязанская д.38,Москва,ул Новорязанская д.38,ул,Новорязанская ,д.38,муниципальный округ Басманный,1928
7622022,2281050,г Москва ул Ольховская д.16,Москва,ул Ольховская д.16,ул,Ольховская ,д.16,муниципальный округ Басманный,1917
7622021,2281050,г Москва ул Ольховская д.2А,Москва,ул Ольховская д.2А,ул,Ольховская ,д.2А,муниципальный округ Басманный,1917
8104127,2281050,г Москва ул Покровка д.14/2 строение 1,Москва,ул Покровка д.14/2 строение 1,ул,Покровка ,д.14/2 строение 1,муниципальный округ Басманный,1880
8104132,2281050,г Москва ул Покровка д.15/16 строение 1,Москва,ул Покровка д.15/16 строение 1,ул,Покровка ,д.15/16 строение 1,муниципальный округ Басманный,1917
8104138,2281050,г Москва ул Покровка д.19,Москва,ул Покровка д.19,ул,Покровка ,д.19,муниципальный округ Басманный,1901
8104142,2281050,г Москва ул Покровка д.2/1 строение 1,Москва,ул Покровка д.2/1 строение 1,ул,Покровка ,д.2/1 строение 1,муниципальный округ Басманный,1900
8104148,2281050,г Москва ул Покровка д.2/1 строение 2,Москва,ул Покровка д.2/1 строение 2,ул,Покровка ,д.2/1 строение 2,муниципальный округ Басманный,1914
8104163,2281050,г Москва ул Покровка д.20/1 строение 1,Москва,ул Покровка д.20/1 строение 1,ул,Покровка ,д.20/1 строение 1,муниципальный округ Басманный,1936
8104169,2281050,г Москва ул Покровка д.21_23 строение 1,Москва,ул Покровка д.21_23 строение 1,ул,Покровка ,д.21_23 строение 1,муниципальный округ Басманный,1917
8104182,2281050,г Москва ул Покровка д.25 строение 1,Москва,ул Покровка д.25 строение 1,ул,Покровка ,д.25 строение 1,муниципальный округ Басманный,1917
8104187,2281050,г Москва ул Покровка д.25 строение 2,Москва,ул Покровка д.25 строение 2,ул,Покровка ,д.25 строение 2,муниципальный округ Басманный,1923
8104192,2281050,г Москва ул Покровка д.27 строение 1,Москва,ул Покровка д.27 строение 1,ул,Покровка ,д.27 строение 1,муниципальный округ Басманный,1860
8057210,2281050,г Москва ул Покровка д.29,Москва,ул Покровка д.29,ул,Покровка ,д.29,муниципальный округ Басманный,1895
8104199,2281050,г Москва ул Покровка д.3/7 строение 1АБГ,Москва,ул Покровка д.3/7 строение 1АБГ,ул,Покровка ,д.3/7 строение 1АБГ,муниципальный округ Басманный,1875
8104208,2281050,г Москва ул Покровка д.31 строение 1,Москва,ул Покровка д.31 строение 1,ул,Покровка ,д.31 строение 1,муниципальный округ Басманный,1910
8104212,2281050,г Москва ул Покровка д.31 строение 1Г,Москва,ул Покровка д.31 строение 1Г,ул,Покровка ,д.31 строение 1Г,муниципальный округ Басманный,1901
8104219,2281050,г Москва ул Покровка д.31 строение 2,Москва,ул Покровка д.31 строение 2,ул,Покровка ,д.31 строение 2,муниципальный округ Басманный,1913
8104232,2281050,г Москва ул Покровка д.31 строение 3,Москва,ул Покровка д.31 строение 3,ул,Покровка ,д.31 строение 3,муниципальный округ Басманный,1917
8104242,2281050,г Москва ул Покровка д.33/22 строение 2,Москва,ул Покровка д.33/22 строение 2,ул,Покровка ,д.33/22 строение 2,муниципальный округ Басманный,1904
8104256,2281050,г Москва ул Покровка д.34,Москва,ул Покровка д.34,ул,Покровка ,д.34,муниципальный округ Басманный,1897
8104263,2281050,г Москва ул Покровка д.35/17 строение 1,Москва,ул Покровка д.35/17 строение 1,ул,Покровка ,д.35/17 строение 1,муниципальный округ Басманный,1895
8104268,2281050,г Москва ул Покровка д.37 строение 1,Москва,ул Покровка д.37 строение 1,ул,Покровка ,д.37 строение 1,муниципальный округ Басманный,1935
8104272,2281050,г Москва ул Покровка д.37/15 строение 4,Москва,ул Покровка д.37/15 строение 4,ул,Покровка ,д.37/15 строение 4,муниципальный округ Басманный,1927
8104051,2281050,г Москва ул Покровка д.38 строение 1,Москва,ул Покровка д.38 строение 1,ул,Покровка ,д.38 строение 1,муниципальный округ Басманный,1902
7713536,2281050,г Москва ул Покровка д.39,Москва,ул Покровка д.39,ул,Покровка ,д.39,муниципальный округ Басманный,1986
8104055,2281050,г Москва ул Покровка д.4 строение 1,Москва,ул Покровка д.4 строение 1,ул,Покровка ,д.4 строение 1,муниципальный округ Басманный,1880
8104059,2281050,г Москва ул Покровка д.40 строение 1,Москва,ул Покровка д.40 строение 1,ул,Покровка ,д.40 строение 1,муниципальный округ Басманный,1905
8104063,2281050,г Москва ул Покровка д.41 строение 1,Москва,ул Покровка д.41 строение 1,ул,Покровка ,д.41 строение 1,муниципальный округ Басманный,1928
8090080,2281050,г Москва ул Покровка д.41 строение 3,Москва,ул Покровка д.41 строение 3,ул,Покровка ,д.41 строение 3,муниципальный округ Басманный,1928
8104069,2281050,г Москва ул Покровка д.42 строение 6,Москва,ул Покровка д.42 строение 6,ул,Покровка ,д.42 строение 6,муниципальный округ Басманный,1913
8104072,2281050,г Москва ул Покровка д.43 строение 6,Москва,ул Покровка д.43 строение 6,ул,Покровка ,д.43 строение 6,муниципальный округ Басманный,1904
8104078,2281050,г Москва ул Покровка д.43 строение 7,Москва,ул Покровка д.43 строение 7,ул,Покровка ,д.43 строение 7,муниципальный округ Басманный,1890
8090082,2281050,г Москва ул Покровка д.43А,Москва,ул Покровка д.43А,ул,Покровка ,д.43А,муниципальный округ Басманный,1917
8104080,2281050,г Москва ул Покровка д.44,Москва,ул Покровка д.44,ул,Покровка ,д.44,муниципальный округ Басманный,1910
8104084,2281050,г Москва ул Покровка д.45 строение 4,Москва,ул Покровка д.45 строение 4,ул,Покровка ,д.45 строение 4,муниципальный округ Басманный,1906
8104087,2281050,г Москва ул Покровка д.45 строение 5,Москва,ул Покровка д.45 строение 5,ул,Покровка ,д.45 строение 5,муниципальный округ Басманный,1906
8090113,2281050,г Москва ул Покровка д.7/9 кор.1,Москва,ул Покровка д.7/9 кор.1,ул,Покровка ,д.7/9 кор.1,муниципальный округ Басманный,1929
8104133,2281050,г Москва ул Почтовая Б. д.1/33 строение 1,Москва,ул Почтовая Б. д.1/33 строение 1,ул,Почтовая Б. ,д.1/33 строение 1,муниципальный округ Басманный,1968
8104137,2281050,г Москва ул Почтовая Б. д.16,Москва,ул Почтовая Б. д.16,ул,Почтовая Б. ,д.16,муниципальный округ Басманный,2007
8090050,2281050,г Москва ул Почтовая Б. д.18,Москва,ул Почтовая Б. д.18,ул,Почтовая Б. ,д.18,муниципальный округ Басманный,1926
8104143,2281050,г Москва ул Почтовая Б. д.18/20 кор.10,Москва,ул Почтовая Б. д.18/20 кор.10,ул,Почтовая Б. ,д.18/20 кор.10,муниципальный округ Басманный,1926
8104147,2281050,г Москва ул Почтовая Б. д.18/20 кор.11,Москва,ул Почтовая Б. д.18/20 кор.11,ул,Почтовая Б. ,д.18/20 кор.11,муниципальный округ Басманный,1930
8104152,2281050,г Москва ул Почтовая Б. д.18/20 кор.12,Москва,ул Почтовая Б. д.18/20 кор.12,ул,Почтовая Б. ,д.18/20 кор.12,муниципальный округ Басманный,1930
8104157,2281050,г Москва ул Почтовая Б. д.18/20 кор.15,Москва,ул Почтовая Б. д.18/20 кор.15,ул,Почтовая Б. ,д.18/20 кор.15,муниципальный округ Басманный,1926
8104164,2281050,г Москва ул Почтовая Б. д.18/20 кор.16,Москва,ул Почтовая Б. д.18/20 кор.16,ул,Почтовая Б. ,д.18/20 кор.16,муниципальный округ Басманный,1926
8104168,2281050,г Москва ул Почтовая Б. д.18/20 кор.17,Москва,ул Почтовая Б. д.18/20 кор.17,ул,Почтовая Б. ,д.18/20 кор.17,муниципальный округ Басманный,1931
8104174,2281050,г Москва ул Почтовая Б. д.18/20 кор.18,Москва,ул Почтовая Б. д.18/20 кор.18,ул,Почтовая Б. ,д.18/20 кор.18,муниципальный округ Басманный,1957
8104179,2281050,г Москва ул Почтовая Б. д.18/20 кор.18а,Москва,ул Почтовая Б. д.18/20 кор.18а,ул,Почтовая Б. ,д.18/20 кор.18а,муниципальный округ Басманный,1957
8104181,2281050,г Москва ул Почтовая Б. д.18/20 кор.2,Москва,ул Почтовая Б. д.18/20 кор.2,ул,Почтовая Б. ,д.18/20 кор.2,муниципальный округ Басманный,1927
8104185,2281050,г Москва ул Почтовая Б. д.18/20 кор.3,Москва,ул Почтовая Б. д.18/20 кор.3,ул,Почтовая Б. ,д.18/20 кор.3,муниципальный округ Басманный,1926
8104190,2281050,г Москва ул Почтовая Б. д.18/20 кор.4,Москва,ул Почтовая Б. д.18/20 кор.4,ул,Почтовая Б. ,д.18/20 кор.4,муниципальный округ Басманный,1926
8090052,2281050,г Москва ул Почтовая Б. д.18/20 кор.6,Москва,ул Почтовая Б. д.18/20 кор.6,ул,Почтовая Б. ,д.18/20 кор.6,муниципальный округ Басманный,1926
8104198,2281050,г Москва ул Почтовая Б. д.18/20 кор.7,Москва,ул Почтовая Б. д.18/20 кор.7,ул,Почтовая Б. ,д.18/20 кор.7,муниципальный округ Басманный,1929
8104203,2281050,г Москва ул Почтовая Б. д.18/20 кор.8,Москва,ул Почтовая Б. д.18/20 кор.8,ул,Почтовая Б. ,д.18/20 кор.8,муниципальный округ Басманный,1926
8104206,2281050,г Москва ул Почтовая Б. д.18/20 кор.9,Москва,ул Почтовая Б. д.18/20 кор.9,ул,Почтовая Б. ,д.18/20 кор.9,муниципальный округ Басманный,1926
8090088,2281050,г Москва ул Почтовая Б. д.18/20 кор.9 строение 6А,Москва,ул Почтовая Б. д.18/20 кор.9 строение 6А,ул,Почтовая Б. ,д.18/20 кор.9 строение 6А,муниципальный округ Басманный,1956
8090053,2281050,г Москва ул Почтовая Б. д.18/20 кор.9А,Москва,ул Почтовая Б. д.18/20 кор.9А,ул,Почтовая Б. ,д.18/20 кор.9А,муниципальный округ Басманный,1956
8104211,2281050,г Москва ул Почтовая Б. д.2/4,Москва,ул Почтовая Б. д.2/4,ул,Почтовая Б. ,д.2/4,муниципальный округ Басманный,1956
8104218,2281050,г Москва ул Почтовая Б. д.5,Москва,ул Почтовая Б. д.5,ул,Почтовая Б. ,д.5,муниципальный округ Басманный,2002
8104235,2281050,г Москва ул Почтовая Б. д.5/12 строение 1,Москва,ул Почтовая Б. д.5/12 строение 1,ул,Почтовая Б. ,д.5/12 строение 1,муниципальный округ Басманный,1976
8104239,2281050,г Москва ул Почтовая Б. д.5/12 строение 2,Москва,ул Почтовая Б. д.5/12 строение 2,ул,Почтовая Б. ,д.5/12 строение 2,муниципальный округ Басманный,1976
8104221,2281050,г Москва ул Почтовая Б. д.6 строение 1,Москва,ул Почтовая Б. д.6 строение 1,ул,Почтовая Б. ,д.6 строение 1,муниципальный округ Басманный,1968
8104226,2281050,г Москва ул Почтовая Б. д.61/67 строение 1,Москва,ул Почтовая Б. д.61/67 строение 1,ул,Почтовая Б. ,д.61/67 строение 1,муниципальный округ Басманный,1961
8104636,2281050,г Москва ул Почтовая М. д.10,Москва,ул Почтовая М. д.10,ул,Почтовая М. ,д.10,муниципальный округ Басманный,1998
7562191,2281050,г Москва ул Радио д.10 строение 9,Москва,ул Радио д.10 строение 9,ул,Радио ,д.10 строение 9,муниципальный округ Басманный,1957
8102895,2281050,г Москва ул Садовая-Черногрязская д.11/2,Москва,ул Садовая-Черногрязская д.11/2,ул,Садовая-Черногрязская ,д.11/2,муниципальный округ Басманный,1908
8102896,2281050,г Москва ул Садовая-Черногрязская д.13/3 строение 1,Москва,ул Садовая-Черногрязская д.13/3 строение 1,ул,Садовая-Черногрязская ,д.13/3 строение 1,муниципальный округ Басманный,1929
8102897,2281050,г Москва ул Садовая-Черногрязская д.16_18 строение 1,Москва,ул Садовая-Черногрязская д.16_18 строение 1,ул,Садовая-Черногрязская ,д.16_18 строение 1,муниципальный округ Басманный,1941
8102902,2281050,г Москва ул Садовая-Черногрязская д.5/9,Москва,ул Садовая-Черногрязская д.5/9,ул,Садовая-Черногрязская ,д.5/9,муниципальный округ Басманный,1957
8103645,2281050,г Москва ул Солянка д.1/2 строение 1,Москва,ул Солянка д.1/2 строение 1,ул,Солянка ,д.1/2 строение 1,муниципальный округ Басманный,1914
7622054,2281050,г Москва ул Спартаковская д.16 кор.2,Москва,ул Спартаковская д.16 кор.2,ул,Спартаковская ,д.16 кор.2,муниципальный округ Басманный,1973
7622055,2281050,г Москва ул Спартаковская д.18,Москва,ул Спартаковская д.18,ул,Спартаковская ,д.18,муниципальный округ Басманный,1971
7622056,2281050,г Москва ул Спартаковская д.19 строение 2,Москва,ул Спартаковская д.19 строение 2,ул,Спартаковская ,д.19 строение 2,муниципальный округ Басманный,1929
7622058,2281050,г Москва ул Спартаковская д.19 строение 3,Москва,ул Спартаковская д.19 строение 3,ул,Спартаковская ,д.19 строение 3,муниципальный округ Басманный,1929
7622063,2281050,г Москва ул Спартаковская д.19 строение 3А,Москва,ул Спартаковская д.19 строение 3А,ул,Спартаковская ,д.19 строение 3А,муниципальный округ Басманный,1955
7622064,2281050,г Москва ул Спартаковская д.6,Москва,ул Спартаковская д.6,ул,Спартаковская ,д.6,муниципальный округ Басманный,1941
8103697,2281050,г Москва ул Сыромятническая Ниж. д.2/3 строение 1,Москва,ул Сыромятническая Ниж. д.2/3 строение 1,ул,Сыромятническая Ниж. ,д.2/3 строение 1,муниципальный округ Басманный,1925
8103701,2281050,г Москва ул Сыромятническая Ниж. д.5 строение 3,Москва,ул Сыромятническая Ниж. д.5 строение 3,ул,Сыромятническая Ниж. ,д.5 строение 3,муниципальный округ Басманный,1927
8103709,2281050,г Москва ул Сыромятническая Ниж. д.5 строение 3а,Москва,ул Сыромятническая Ниж. д.5 строение 3а,ул,Сыромятническая Ниж. ,д.5 строение 3а,муниципальный округ Басманный,1957
8103755,2281050,г Москва ул Фридриха Энгельса д.23 строение 1,Москва,ул Фридриха Энгельса д.23 строение 1,ул,Фридриха Энгельса ,д.23 строение 1,муниципальный округ Басманный,1917
8103763,2281050,г Москва ул Фридриха Энгельса д.28_30 кор.1,Москва,ул Фридриха Энгельса д.28_30 кор.1,ул,Фридриха Энгельса ,д.28_30 кор.1,муниципальный округ Басманный,1972
8103767,2281050,г Москва ул Фридриха Энгельса д.28_30 кор.2,Москва,ул Фридриха Энгельса д.28_30 кор.2,ул,Фридриха Энгельса ,д.28_30 кор.2,муниципальный округ Басманный,1972
7622077,2281050,г Москва ул Фридриха Энгельса д.3/5 строение 1,Москва,ул Фридриха Энгельса д.3/5 строение 1,ул,Фридриха Энгельса ,д.3/5 строение 1,муниципальный округ Басманный,1917
8192769,2281050,г Москва ул Фридриха Энгельса д.31/35,Москва,ул Фридриха Энгельса д.31/35,ул,Фридриха Энгельса ,д.31/35,муниципальный округ Басманный,1933
8103769,2281050,г Москва ул Фридриха Энгельса д.36 строение 1,Москва,ул Фридриха Энгельса д.36 строение 1,ул,Фридриха Энгельса ,д.36 строение 1,муниципальный округ Басманный,1975
8103774,2281050,г Москва ул Фридриха Энгельса д.37_41 кор.А,Москва,ул Фридриха Энгельса д.37_41 кор.А,ул,Фридриха Энгельса ,д.37_41 кор.А,муниципальный округ Басманный,1973
8103781,2281050,г Москва ул Фридриха Энгельса д.43_45,Москва,ул Фридриха Энгельса д.43_45,ул,Фридриха Энгельса ,д.43_45,муниципальный округ Басманный,1974
8103784,2281050,г Москва ул Фридриха Энгельса д.63 строение 1,Москва,ул Фридриха Энгельса д.63 строение 1,ул,Фридриха Энгельса ,д.63 строение 1,муниципальный округ Басманный,1917
8103789,2281050,г Москва ул Фридриха Энгельса д.7_21,Москва,ул Фридриха Энгельса д.7_21,ул,Фридриха Энгельса ,д.7_21,муниципальный округ Басманный,1973
8103892,2281050,г Москва ул Чаплыгина д.1/12 строение 1,Москва,ул Чаплыгина д.1/12 строение 1,ул,Чаплыгина ,д.1/12 строение 1,муниципальный округ Басманный,1927
8103900,2281050,г Москва ул Чаплыгина д.1/12 строение 2,Москва,ул Чаплыгина д.1/12 строение 2,ул,Чаплыгина ,д.1/12 строение 2,муниципальный округ Басманный,1927
8103905,2281050,г Москва ул Чаплыгина д.10/11 строение 1,Москва,ул Чаплыгина д.10/11 строение 1,ул,Чаплыгина ,д.10/11 строение 1,муниципальный округ Басманный,1894
8103910,2281050,г Москва ул Чаплыгина д.10/11 строение 3,Москва,ул Чаплыгина д.10/11 строение 3,ул,Чаплыгина ,д.10/11 строение 3,муниципальный округ Басманный,1894
8103913,2281050,г Москва ул Чаплыгина д.15 строение 5,Москва,ул Чаплыгина д.15 строение 5,ул,Чаплыгина ,д.15 строение 5,муниципальный округ Басманный,1927
8090083,2281050,г Москва ул Чаплыгина д.16,Москва,ул Чаплыгина д.16,ул,Чаплыгина ,д.16,муниципальный округ Басманный,1955
8103921,2281050,г Москва ул Чаплыгина д.1А строение 1,Москва,ул Чаплыгина д.1А строение 1,ул,Чаплыгина ,д.1А строение 1,муниципальный округ Басманный,1900
8103925,2281050,г Москва ул Чаплыгина д.8 строение 1,Москва,ул Чаплыгина д.8 строение 1,ул,Чаплыгина ,д.8 строение 1,муниципальный округ Басманный,1898
